央视,#genre#
《爱难求情难断…》,https://vdse.bdstatic.com//0c8ed110c5522e9bd31752ecb999b1ab.mp4
花都开了你来不来DJ,https://vd3.bdstatic.com/mda-mdee523swbezmsin/480p/h264/1618480997/mda-mdee523swbezmsin.mp4
5首劲爆dj,https://vd2.bdstatic.com/mda-mm69dxgtcqg28j9j/sc/cae_h264/1638860024910192032/mda-mm69dxgtcqg28j9j.mp4
动感超人dj,https://vd3.bdstatic.com/mda-mm49pxqfvevcqbx4/sc/cae_h264/1638687905397245214/mda-mm49pxqfvevcqbx4.mp4
野花香dj,https://vd3.bdstatic.com/mda-mm68k5z0h1qjm8n0/sc/cae_h264/1638980550463660240/mda-mm68k5z0h1qjm8n0.mp4
精选dj,https://vd3.bdstatic.com/mda-mm68drt808w1nins/720p/h264/1638861890075163680/mda-mm68drt808w1nins.mp4
伤感情歌DJ,https://vd3.bdstatic.com/mda-mkv7idcnxrgc3cnd/sc/cae_h264/1638257251905732477/mda-mkv7idcnxrgc3cnd.mp4
DJ情歌,https://vd2.bdstatic.com/mda-mm67ychk60q5n0d1/sc/cae_h264/1638893384360470440/mda-mm67ychk60q5n0d1.mp4
爱情情歌dj网,https://vd2.bdstatic.com/mda-mkq4iax6ed1yimay/sc/cae_h264/1637837116068761026/mda-mkq4iax6ed1yimay.mp4
绝美情歌dj,https://vd2.bdstatic.com/mda-mkp952u577gbq8uc/sc/cae_h264/1637737197319948432/mda-mkp952u577gbq8uc.mp4
慢摇dj舞曲,https://vd2.bdstatic.com/mda-mkpi5r0xe92ja446/sc/cae_h264/1637775035132431598/mda-mkpi5r0xe92ja446.mp4
男神dj舞曲,https://vd4.bdstatic.com/mda-mkpbcp1thzqg8vju/sc/cae_h264/1637772142027994508/mda-mkpbcp1thzqg8vju.mp4
韩国女团dj,https://vd3.bdstatic.com/mda-mknba5i60je0d2dn/sc/cae_h264/1637654844357830568/mda-mknba5i60je0d2dn.mp4
dj舞曲女人版,https://vd3.bdstatic.com/mda-mkp88kxv6r8y73k9/sc/cae_h264/1637733263867775329/mda-mkp88kxv6r8y73k9.mp4
情歌DJ合集,https://vd4.bdstatic.com/mda-mkp3tpu9ghk2ufev/sc/cae_h264/1637733480141753790/mda-mkp3tpu9ghk2ufev.mp4
新世纪舞曲,https://vd4.bdstatic.com/mda-mkq704rtr59i9jtj/sc/cae_h264/1637823373696903055/mda-mkq704rtr59i9jtj.mp4
日韩舞曲DJ,https://vd4.bdstatic.com/mda-mknatf58h2evy18i/sc/cae_h264/1637653930525484478/mda-mknatf58h2evy18i.mp4
国际舞曲,https://vd4.bdstatic.com/mda-mkpde77et4yvqx7e/sc/cae_h264/1637766610977026004/mda-mkpde77et4yvqx7e.mp4
六首伤感DJ舞曲《为爱受尽相思罪》《爱过了头心伤透》,https://vdse.bdstatic.com//f27d59d8b75915e122f53c173e27a32e.mp4
车载DJ舞曲《大风吹》《浪子闲话》《玛尼情歌》《沙漠骆驼》,https://vdse.bdstatic.com//7002925e04c4c451cfa8aafc9b4190c7.mp4
七首DJ情歌《拈花一笑》《对面的小姐姐》《想你了小哥哥》等,https://vdse.bdstatic.com//ed10354ac1acc37c9922074fd88d3697.mp4
《拈花一笑》《对面的小姐姐》《想你了小哥哥》《一朵情花开》,https://vdse.bdstatic.com//7cfaf27a4db89583e069a40fbc2ed84b.mp4
网络金曲《拈花一笑》《陪你千山万水》《对面小姐姐》,https://vdse.bdstatic.com//c2deba4d320384736569e542ac531aff.mp4
dj舞曲英雄泪,https://vd3.bdstatic.com/mda-mkt45tnypacz3smk/sc/cae_h264/1638069225501294830/mda-mkt45tnypacz3smk.mp4
爱江山更爱美人金典,https://vd4.bdstatic.com/mda-mm2a18n5jdh6d8bs/sc/cae_h264/1638516147610932793/mda-mm2a18n5jdh6d8bs.mp4
今夜回望dj,https://vd2.bdstatic.com/mda-mkv7cbzq5xdtf9ms/sc/cae_h264/1638478442002383579/mda-mkv7cbzq5xdtf9ms.mp4
车震视频1,https://vd2.bdstatic.com/mda-mki7h67gag5wcev9/720p/h264/1637299107495714243/mda-mki7h67gag5wcev9.mp4
车震视频2,https://vd4.bdstatic.com/mda-mkp41tr6gmkgjjxm/sc/cae_h264/1637725035882295978/mda-mkp41tr6gmkgjjxm.mp4
车震视频5,https://vd4.bdstatic.com/mda-mkj6mgsuic4gdknp/sc/cae_h264/1637383677947993989/mda-mkj6mgsuic4gdknp.mp4
舞曲视频1,https://vd4.bdstatic.com/mda-mkf4g5p5hpevqbx6/sc/cae_h264/1637033781127837401/mda-mkf4g5p5hpevqbx6.mp4
舞曲视频3,https://vd3.bdstatic.com/mda-mkmee6e6z4rq6zy7/sc/cae_h264/1637580756649466839/mda-mkmee6e6z4rq6zy7.mp4
舞曲视频4,https://vd2.bdstatic.com/mda-mkn56h2g8ux3dtxq/sc/cae_h264/1637642599802363137/mda-mkn56h2g8ux3dtxq.mp4
车震一小时,http://gcw.bdcdn.shoujiduoduo.com/201805/0748-641.mp4
车载DJ视频6,https://vdse.bdstatic.com//7e9d2da860d4ac39c0ea86502360d6fe.mp4
好歌分享《精选6首伤感DJ舞曲》HD,https://vdse.bdstatic.com//0c87c8977d0a33498fe7362d3c60c22c.mp4
2021爆红《6首女生版伤感DJ》HD,https://vdse.bdstatic.com//2e77709380ad7e6163e80c4d5c179689.mp4
美人热舞洗脑DJ舞曲HD,https://vdse.bdstatic.com//3700f6b78ceaf0f4a5313f4d68c95b72.mp4
新中国,https://vd4.bdstatic.com/mda-mhg67kdwtpf3cmh2/sc/cae_h264/1629175568665923880/mda-mhg67kdwtpf3cmh2.mp4
东方红,https://vd2.bdstatic.com/mda-kh8w62s1t0bm4r4v/v1-cae/sc/mda-kh8w62s1t0bm4r4v.mp4
社会主义好,https://vd4.bdstatic.com/mda-mbif119nsfbzfd9b/v2-hknm/sc/mda-mbif119nsfbzfd9b.mp4
中国人民解放军军歌,https://vd3.bdstatic.com/mda-mfs4xh85jg1hbrtu/sc/cae_h264/1624765782220430033/mda-mfs4xh85jg1hbrtu.mp4#https://vd4.bdstatic.com/mda-mfj4a2ihswqd9gcp/sc/cae_h264_delogo/1642481986194660170/mda-mfj4a2ihswqd9gcp.mp4
唱支山歌给党听,https://vd4.bdstatic.com/mda-md2dw3g1iw0x5rkw/720p/h264_cae/1621166557293046027/mda-md2dw3g1iw0x5rkw.mp4
人说山西好风光,https://vd3.bdstatic.com/mda-mc3n63tfyp4fpj3i/v2-hknm/sc/mda-mc3n63tfyp4fpj3i.mp4
人说山西好风光,https://vd3.bdstatic.com/mda-mc3n63tfyp4fpj3i/v2-hknm/sc/mda-mc3n63tfyp4fpj3i.mp4
小鸟小鸟,https://vd2.bdstatic.com/mda-nf0g4wpn1h6d6gzc/sc/cae_h264/1654097751881430749/mda-nf0g4wpn1h6d6gzc.mp4
让我们荡起双桨,https://vd2.bdstatic.com/mda-kg1gexwxqwfj1ggj/v1-cae/sc/mda-kg1gexwxqwfj1ggj.mp4
让我们荡起双桨,https://vd2.bdstatic.com/mda-kf2maiw5viky6fvx/v1-cae/sc/mda-kf2maiw5viky6fvx.mp4
泉水叮咚响,https://vd4.bdstatic.com/mda-nhp5i19mfnfgcszt/sc/cae_h264/1661317041237423922/mda-nhp5i19mfnfgcszt.mp4
学习雷锋好榜样,https://vd2.bdstatic.com/mda-mgw17rf13eg3c42a/sc/cae_h264/1627694245970038550/mda-mgw17rf13eg3c42a.mp4
学习雷锋好榜样,https://vd4.bdstatic.com/mda-kkjs55rjapdq2mpg/v1-cae/sc/mda-kkjs55rjapdq2mpg.mp4
我们的生活充满阳光,https://vd4.bdstatic.com/mda-mantbc3hcfwa47wb/v1-cae/sc/mda-mantbc3hcfwa47wb.mp4
金梭和银梭,https://vd3.bdstatic.com/mda-nhc8akg6b7iekrjg/sc/cae_h264/1660372513167581351/mda-nhc8akg6b7iekrjg.mp4
年轻的朋友来相会,https://vd3.bdstatic.com/mda-mg7ez868p9n3i2ck/sc/cae_h264/1625741125840222642/mda-mg7ez868p9n3i2ck.mp4#https://vd3.bdstatic.com/mda-jk6u0s2f81jmkk26/sc/mda-jk6u0s2f81jmkk26.mp4
珊瑚颂,https://vd2.bdstatic.com/mda-nhj3zr4muyqtq2b4/sc/cae_h264/1660975076761325859/mda-nhj3zr4muyqtq2b4.mp4
边疆的泉水清又纯,https://vd2.bdstatic.com/mda-mmbesjsvurqym92e/sc/cae_h264_delogo/1642484372769778974/mda-mmbesjsvurqym92e.mp4
好大一棵树,https://vd4.bdstatic.com/mda-mi9h2rqyrf17jv3a/sc/cae_h264/1631276071798216929/mda-mi9h2rqyrf17jv3a.mp4
好大一棵树,https://vd2.bdstatic.com/mda-khnv020keaw8mzzr/v1-cae/sc/mda-khnv020keaw8mzzr.mp4
工农齐武装,https://vd3.bdstatic.com/mda-mh02va3743q055ea/sc/cae_h264/1627783707904573933/mda-mh02va3743q055ea.mp4
送别,https://vd4.bdstatic.com/mda-kkpng5smwvp3cucb/v2-hknm/sc/mda-kkpng5smwvp3cucb.mp4
十送红军,https://vd3.bdstatic.com/mda-mb5h3hw9trune66u/v1-cae/sc/mda-mb5h3hw9trune66u.mp4
归心似箭,https://vd2.bdstatic.com/mda-madsxchwatcbey51/v1-cae/sc/mda-madsxchwatcbey51.mp4
地道战,https://vd4.bdstatic.com/mda-mhj4gdgmg0se8cu5/sc/cae_h264/1629430759183704924/mda-mhj4gdgmg0se8cu5.mp4
主席的话儿记心上,https://vd4.bdstatic.com/mda-ndc67jecf3hrkv88/sc/cae_h264_delogo/1649829462288374554/mda-ndc67jecf3hrkv88.mp4
主席的话儿记心上,https://vd2.bdstatic.com/mda-mbfp33q9269yhd3h/v1-cae/sc/mda-mbfp33q9269yhd3h.mp4
歌唱大别山,https://vd4.bdstatic.com/mda-mem38kggyuwfn5iq/sc/cae_h264/1621651438111375917/mda-mem38kggyuwfn5iq.mp4
拥军秧歌,https://vd4.bdstatic.com/mda-nifdqsrn4r0w5qte/sc/cae_h264/1663339717929113782/mda-nifdqsrn4r0w5qte.mp4
英雄赞歌,https://vd3.bdstatic.com/mda-nin6t17p7dt7u499/sc/cae_h264/1664117214428826970/mda-nin6t17p7dt7u499.mp4
蒙山巍巍碧水长,https://vd4.bdstatic.com/mda-mkc6mfj4mvzaq7vf/sc/cae_h264_delogo/1643221180678628350/mda-mkc6mfj4mvzaq7vf.mp4
梦驼铃,https://vd4.bdstatic.com/mda-ne0ngf5wrh7xepup/sc/cae_h264_delogo/1651420721641862470/mda-ne0ngf5wrh7xepup.mp4
梦驼铃,https://vd4.bdstatic.com/mda-km1irzp1nd4m6bwd/v1-cae/sc/mda-km1irzp1nd4m6bwd.mp4
绒花,https://vd3.bdstatic.com/mda-nejfar2cv6abkknu/sc/cae_h264/1653045247793474175/mda-nejfar2cv6abkknu.mp4
怀念战友,https://vd4.bdstatic.com/mda-ndke5u2ygfnadshu/sc/cae_h264_delogo/1650548928284163626/mda-ndke5u2ygfnadshu.mp4
花儿为什么这样红,https://vd4.bdstatic.com/mda-kebk0sgcynynd2mp/v1-cae/sc/mda-kebk0sgcynynd2mp.mp4
热血颂,https://vd2.bdstatic.com/mda-nhm1iukvqj73jrk9/sc/cae_h264/1661134887035608960/mda-nhm1iukvqj73jrk9.mp4
望星空,https://vd2.bdstatic.com/mda-ng4fy538tkhfaurj/sc/cae_h264/1657082985795825784/mda-ng4fy538tkhfaurj.mp4
望星空,https://vd4.bdstatic.com/mda-nchgx50sjh86dxst/sc/cae_h264_delogo/1647605291757722048/mda-nchgx50sjh86dxst.mp4
军中绿花,https://vd4.bdstatic.com/mda-mm2i12yuzh2nt7um/sc/cae_h264_delogo/1642489258635777773/mda-mm2i12yuzh2nt7um.mp4
少年壮志不言愁,https://vd2.bdstatic.com/mda-mmt4gmqeznpd0uu9/sc/cae_h264_delogo/1643235838750590202/mda-mmt4gmqeznpd0uu9.mp4
十五的月亮,https://vd4.bdstatic.com/mda-mipa0k9x8fczuqsi/sc/cae_h264/1632467395111368550/mda-mipa0k9x8fczuqsi.mp4
高山下的花环,https://vd2.bdstatic.com/mda-ngq0sksae82vsz1s/sc/cae_h264/1658728345217881856/mda-ngq0sksae82vsz1s.mp4
血染的风采,https://vd4.bdstatic.com/mda-nic7biexcec8run3/sc/cae_h264/1663067132889621847/mda-nic7biexcec8run3.mp4
驼铃,https://vd3.bdstatic.com/mda-mchq89ac3391xayj/720p/h264_cae/1620925227029359387/mda-mchq89ac3391xayj.mp4
相逢是首歌,https://vd3.bdstatic.com/mda-maapy96tkswujh1e/v1-cae/sc/mda-maapy96tkswujh1e.mp4
为了谁,https://vd2.bdstatic.com/mda-mi3ea8etqe1y8tpv/sc/cae_h264/1630750989946581520/mda-mi3ea8etqe1y8tpv.mp4
为了谁,https://vd3.bdstatic.com/mda-ma1jz4cuh8fn7fy9/v1-cae/sc/mda-ma1jz4cuh8fn7fy9.mp4
英雄泪,https://vd3.bdstatic.com/mda-mben1iextqu3in9c/v1-cae/sc/mda-mben1iextqu3in9c.mp4
当兵的人,https://vd2.bdstatic.com/mda-kjbb0xzvqi8ew4u7/sc/mda-kjbb0xzvqi8ew4u7.mp4

春晚v4-爱尚,#genre#
1983年中央电视台春节联欢晚会,https://alimov2.a.kwimgs.com/upic/2022/01/31/15/BMjAyMjAxMzExNTU5MTRfNDAzMDAxOTlfNjYyNzMxNjcwMjBfMF8z_b_Beb3bda599f76c60c463c433ca7460153.mp4
1984年中央电视台春节联欢晚会,https://alimov2.a.kwimgs.com/upic/2022/01/31/15/BMjAyMjAxMzExNTU5NTRfNDAzMDAxOTlfNjYyNzMyMzg3MTRfMF8z_b_B192356dadbc90d207ba16964d4c2914c.mp4
1985年中央电视台春节联欢晚会,https://alimov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMDFfNDAzMDAxOTlfNjYyNzMyNTAwMzJfMF8z_b_Be73c5abcbc0eeb2ec9fce6842e1362a4.mp4
1986年中央电视台春节联欢晚会,https://alimov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMDRfNDAzMDAxOTlfNjYyNzMyNTU0OTRfMF8z_b_B24f7d19f1132fa5d7f502f8377ad5567.mp4
1987年中央电视台春节联欢晚会,https://alimov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMDhfNDAzMDAxOTlfNjYyNzMyNjMyMDNfMF8z_b_B570493ed8f7200d4013a66b2d21b2de9.mp4
1988年中央电视台春节联欢晚会,https://alimov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMTJfNDAzMDAxOTlfNjYyNzMyNjkxNjBfMF8z_b_B8c835b83a92d25bde81ba22c5cd9521e.mp4
1989年中央电视台春节联欢晚会,https://alimov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMTVfNDAzMDAxOTlfNjYyNzMyNzQ2OTlfMF8z_b_Be477b27b9ce655d2372df56a5a3d96ef.mp4
1990年中央电视台春节联欢晚会,https://cdn8.yzzy-online.com/20220704/597_e0d90c37/1000k/hls/index.m3u8
1991年中央电视台春节联欢晚会,https://alimov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjI2MTVfNDAzMDAxOTlfNjYyNzYwNjUxNjVfMF8z_b_B8feb7b85888678d71bf37a259c6850f6.mp4
1992年中央电视台春节联欢晚会,https://txmov2.a.kwimgs.com/bs3/video-hls/5256826755663896297_hlshd15.m3u8
1993年中央电视台春节联欢晚会,https://alimov2.a.kwimgs.com/upic/2023/01/13/22/BMjAyMzAxMTMyMjEwMDNfNDAzMDAxOTlfOTM1MTIzMzYwODJfMF8z_b_B647d10e431b4cc5e48e6c77347d69021.mp4
1994年中央电视台春节联欢晚会,https://alimov2.a.kwimgs.com/upic/2023/01/13/22/BMjAyMzAxMTMyMjEwMDNfNDAzMDAxOTlfOTM1MTIzMzYxMjNfMF8z_b_B3dde97f36273f04403d4dc5eec611a35.mp4
1995年中央电视台春节联欢晚会,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQwNzVfMF8z_b_B811c0dec6b9a3d3074a18522c185010a.mp4
1996年中央电视台春节联欢晚会,https://alimov2.a.kwimgs.com/upic/2023/01/13/22/BMjAyMzAxMTMyMjEwMDNfNDAzMDAxOTlfOTM1MTIzMzYxNTJfMF8z_b_Bd841eae10ab1c9955ef55fbedfae6c45.mp4
1997年中央电视台春节联欢晚会,https://txmov2.a.kwimgs.com/bs3/video-hls/5230649583590411879_hlshd15.m3u8
1998年中央电视台春节联欢晚会,https://txmov2.a.kwimgs.com/bs3/video-hls/5225864507896315430_hlshd15.m3u8
1999年中央电视台春节联欢晚会,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQxNTRfMF8z_b_B0b5e52bc003285ef66ec0cbb2be08556.mp4
2000年中央电视台春节联欢晚会,https://alimov2.a.kwimgs.com/upic/2023/01/13/21/BMjAyMzAxMTMyMTE4MzRfNDAzMDAxOTlfOTM1MDY4ODIxMTNfMF8z_b_Bdddf4e7ef0ff6cfd477857bb40e78419.mp4
2001年中央电视台春节联欢晚会,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQyMDFfMF8z_b_B70592cb7c4054e9cabb675e849bbf4bd.mp4
2002年中央电视台春节联欢晚会,https://alimov2.a.kwimgs.com/upic/2023/01/13/21/BMjAyMzAxMTMyMTE4MzRfNDAzMDAxOTlfOTM1MDY4ODIxNDdfMF8z_b_Ba6271d10b7e6cfae83759033a091f257.mp4
2003年中央电视台春节联欢晚会,https://alimov2.a.kwimgs.com/upic/2023/01/14/23/BMjAyMzAxMTQyMzQxNDdfNDAzMDAxOTlfOTM2MTU0MTk1NDFfMF8z_b_B182749d2cd2ea9323639254af385f24b.mp4
2004年中央电视台春节联欢晚会,https://alimov2.a.kwimgs.com/upic/2023/01/13/21/BMjAyMzAxMTMyMTE4MzRfNDAzMDAxOTlfOTM1MDY4ODIxOTVfMF8z_b_B86c4430b82ff5a7f4e8132f6ee558536.mp4
2005年中央电视台春节联欢晚会,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQyMzhfMF8z_b_B35ad7cc86aec8fc9e5ddfb31fc7bed63.mp4
2006年中央电视台春节联欢晚会,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQyNzlfMF8z_b_Bbc3703fc331dc994c50859c19aad28ff.mp4
2007年中央电视台春节联欢晚会,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQzMjNfMF8z_b_B00b069c7899976459ceeaa99353dfefe.mp4
2008年中央电视台春节联欢晚会,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQzNTNfMF8z_b_Bd7346962e61bd7b84e11a1fa6e4616f9.mp4
2009年中央电视台春节联欢晚会,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQzOTBfMF8z_b_B29a36a85e0277f6c2a1f033ef7c10708.mp4
2010年中央电视台春节联欢晚会,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQ0MjlfMF8z_b_B8818807a00eed329a69fb494f405bd43.mp4
2011年中央电视台春节联欢晚会,https://alimov2.a.kwimgs.com/upic/2023/01/16/11/BMjAyMzAxMTYxMTA3MjFfNDAzMDAxOTlfOTM3MjcyMjA3ODhfMF8z_b_B8214200efc869dc6fcf99dad619fa4c1.mp4
2012年中央电视台春节联欢晚会,https://cdn8.yzzy-online.com/20220704/591_82b72f82/1000k/hls/index.m3u8
2013年中央电视台春节联欢晚会,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQ1NjNfMF8z_b_B4fea55408dca4471a68a963ae096be59.mp4
2014年中央电视台春节联欢晚会,https://alimov2.a.kwimgs.com/upic/2023/01/06/16/BMjAyMzAxMDYxNjMxMTNfNDAzMDAxOTlfOTI4OTY2ODAzNjlfMF8z_b_Bdee65c77f9e7b2120a185c919dad81d2.mp4
2015年中央电视台春节联欢晚会,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQ2MTZfMF8z_b_B4851f43f5a2bc2871a9b0ec87294a6e7.mp4
2016年中央电视台春节联欢晚会,https://cdn8.yzzy-online.com/20220704/577_cda9c8d1/1000k/hls/index.m3u8
2017年中央电视台春节联欢晚会,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQ2NDhfMF8z_b_B6527b0c2ce3dda1d9b3f34edd4fdb9aa.mp4
2018年中央电视台春节联欢晚会,https://cdn8.yzzy-online.com/20220704/610_ae5255ad/1000k/hls/index.m3u8
2019年中央电视台春节联欢晚会,https://alimov2.a.kwimgs.com/upic/2023/01/06/16/BMjAyMzAxMDYxNjMxMTRfNDAzMDAxOTlfOTI4OTY2ODE2MTBfMF8z_b_B11a778e34390a21de42d407e94f45b91.mp4
2020年中央广播电视总台春节联欢晚会,https://alimov2.a.kwimgs.com/upic/2022/01/30/17/BMjAyMjAxMzAxNzA5NDdfNDAzMDAxOTlfNjYxNzQ2MDAyMTFfMF8z_b_B5d51d9564c5670dc66faeba20aa7af3f.mp4
2021年中央广播电视总台春节联欢晚会,https://alimov2.a.kwimgs.com/upic/2022/01/30/17/BMjAyMjAxMzAxNzE4NTJfNDAzMDAxOTlfNjYxNzUzOTg3NjlfMF8z_b_Be41d9503181d7b0608a839ed401e02c2.mp4
2022年中央广播电视总台春节联欢晚会,https://alimov2.a.kwimgs.com/upic/2022/02/01/11/BMjAyMjAyMDExMTEwMjNfNDAzMDAxOTlfNjYzNzA4MTk4NzNfMF8z_b_B898cc7ddd0025bf54ddb18ec1f723c84.mp4
2023年中央广播电视总台春节联欢晚会,https://txmov2.a.kwimgs.com/bs3/video-hls/5251197255879398624_hlshd15.m3u8
2024年中央广播电视总台春节联欢晚会4k,https://p2.bdstatic.com/rtmp.liveshow.lss-user.baidubce.com/live/stream_bduid_6488563992_8982723413/merged_1707497046297_88536_25144_41936.m3u8
2024年中央广播电视总台春节联欢晚会,https://v10.dious.cc/20240209/4AK9UB5p/index.m3u8
2024年辽宁卫视春节联欢晚会（上）,https://v10.dious.cc/20240209/J95B9fT5/index.m3u8
2024年辽宁卫视春节联欢晚会（下）,https://v10.dious.cc/20240209/HWVp60d1/index.m3u8
2024年深圳卫视春节联欢晚会,https://v10.dious.cc/20240209/DKcsA9sZ/index.m3u8
2024年安徽卫视春节联欢晚会,https://v10.dious.cc/20240208/LHLdSBLv/index.m3u8
2024吉林春晚,https://v10.dious.cc/20240208/9ahrnAPw/index.m3u8
2024年山东卫视春节联欢晚会,https://v10.dious.cc/20240208/mJvkOFpp/index.m3u8
2024年河南卫视春节联欢晚会,https://v10.dious.cc/20240208/AN4hlNqo/index.m3u8
2024年山西卫视春节联欢晚会,https://v10.dious.cc/20240208/85CjUOf8/index.m3u8
2024年北京卫视春节联欢晚会,https://v10.dious.cc/20240210/Ll7WeunD/index.m3u8
2024年湖北卫视春节联欢晚会,https://v10.dious.cc/20240210/pOo0DnPW/index.m3u8
2024云南卫视春节联欢晚会,https://v10.dious.cc/20240210/yOFfQfxj/index.m3u8
2024年海南卫视春节联欢晚会,https://v10.dious.cc/20240210/vaplHwkP/index.m3u8
2024年陕西卫视春节联欢晚会https://v10.dious.cc/20240210/yYlVw3Ur/index.m3u8
2024安徽卫视农民春节联欢晚会,https://v10.dious.cc/20240210/UnLrYixW/index.m3u8
2024年中国杂技大联欢,https://v10.dious.cc/20240210/672HyyQ9/index.m3u8
启航2024 CCTV跨年晚会【CCTV综艺频道】,https://v10.dious.cc/20240101/jb33ogNp/index.m3u8
2024年珠江春节联欢晚会,https://v10.dious.cc/20240209/lNN6pUqq/index.m3u8
2024年中央广播电视总台网络,https://ikcdn01.ikzybf.com/20240205/QBNgom4j/2000kb/hls/index.m3u8
2025年中央电视台春节联欢晚会,https://svip.high24-playback.com/20250129/17159_7bca93c4/2000k/hls/mixed.m3u8

兮兮_7789,#genre#
Visit-X,https://stream.visit-x.tv/vxtv/live/playlist.m3u8#http://stream.visit-x.tv:1935/vxtv/live_720p/playlist.m3u8
Desire,http://88.212.7.11/live/test_desire_hd_hevc/playlist.m3u8
Brazzers,http://88.212.7.11/live/test_brazzers_hd_hevc/playlist.m3u8
Dorcel,http://88.212.7.11/live/test_dorcel_hd_hevc/playlist.m3u8
Eroxxx,http://88.212.7.11/live/test_eroxxx_hd_hevc/playlist.m3u8
Extasy,http://88.212.7.11/live/test_extasy_hd_hevc/playlist.m3u8
Erox HD,http://88.212.7.11/live/test_erox_hd_hevc/playlist.m3u8
Leo HD,http://88.212.7.11/live/test_leo_hd_hevc/playlist.m3u8
Reality Kings HD,http://88.212.7.11/live/test_realitykings_sd_hevc/playlist.m3u8
O-la-la! (576p),http://31.148.48.15/O-la-la/index.m3u8
Porn Classic,http://200.194.238.229:8383/live/pornclassic/playlist.m3u8
Silk (1080p),http://live-1.otcnet.ru/shelkhdmts/playlist.m3u8
Anal (720p),https://cdn.adultiptv.net/anal.m3u8
Asian (720p),https://cdn.adultiptv.net/asian.m3u8
Big Ass (720p),https://cdn.adultiptv.net/bigass.m3u8
Big Dick (720p),https://cdn.adultiptv.net/bigdick.m3u8
Big Tits (720p),https://cdn.adultiptv.net/bigtits.m3u8
Blonde (720p),https://cdn.adultiptv.net/blonde.m3u8
Blowjob (720p),https://cdn.adultiptv.net/blowjob.m3u8
Brunette (720p),https://cdn.adultiptv.net/brunette.m3u8
Compilation (720p),https://cdn.adultiptv.net/compilation.m3u8
Cuckold (720p),https://cdn.adultiptv.net/cuckold.m3u8
Fetish (720p),https://cdn.adultiptv.net/fetish.m3u8
Gangbang (720p),https://cdn.adultiptv.net/gangbang.m3u8
Gay (720p),https://cdn.adultiptv.net/gay.m3u8
Hardcore (720p),https://cdn.adultiptv.net/hardcore.m3u8
Interracial (720p),https://cdn.adultiptv.net/interracial.m3u8
Latina (720p),https://cdn.adultiptv.net/latina.m3u8
Lesbian (720p),https://cdn.adultiptv.net/lesbian.m3u8
Live Cams (720p),https://cdn.adultiptv.net/livecams.m3u8
MILF (720p),https://cdn.adultiptv.net/milf.m3u8
Pornstar (720p),https://cdn.adultiptv.net/pornstar.m3u8
POV (720p),https://cdn.adultiptv.net/pov.m3u8
Rough (720p),https://cdn.adultiptv.net/rough.m3u8
Russian (720p),https://cdn.adultiptv.net/russian.m3u8
Teen (720p),https://cdn.adultiptv.net/teen.m3u8
Threesome (720p),https://cdn.adultiptv.net/threesome.m3u8
Woman (720p),https://live.redtraffic.net/woman.m3u8
Babestation24 (720p),https://sdn-global-live-streaming-packager-cache.3qsdn.com/9528/9528_264_live.m3u8
Blue Hustler (720p),http://193.33.240.8:8080/hustler_hd/index.m3u8
Brazzers TV Europe (720p),https://cdn-main.lolokoko.tv/BRAZZERS.stream/chunks.m3u8
